ts,u_predict,t_,V
21.88,-45.02076396466627,21.88,-45.45816407
21.9,-45.01207382360961,21.9,-45.33293471
21.92,-45.00337028289486,21.92,-45.61470076
21.94,-44.99465338809041,21.939999999999998,-45.45816407
21.96,-44.98592318520811,21.96,-45.30162737
21.98,-44.97717972069849,21.98,-45.33293471
22.0,-44.968423041444495,22.0,-45.30162737
22.02,-44.959653194756115,22.02,-45.08247599
22.04,-44.95087022836488,22.04,-45.33293471
22.06,-44.94207419041841,22.06,-45.207705350000005
22.08,-44.93326512947441,22.08,-45.239012689999996
22.1,-44.92444309449557,22.1,-45.17639801
22.12,-44.91560813484422,22.119999999999997,-45.30162737
22.14,-44.90676030027704,22.14,-45.239012689999996
22.16,-44.89789964093903,22.16,-45.27032003
22.18,-44.889026207359066,22.18,-45.27032003
22.2,-44.880140050444155,22.2,-45.14509067
22.22,-44.871241221474335,22.220000000000002,-45.14509067
22.24,-44.86232977209771,22.24,-45.239012689999996
22.26,-44.85340575432453,22.259999999999998,-45.36424205
22.28,-44.844469220523436,22.28,-45.36424205
22.3,-44.83552022341475,22.299999999999997,-45.33293471
22.32,-44.82655881606685,22.32,-45.239012689999996
22.34,-44.81758505189053,22.34,-45.11378333
22.36,-44.80859898463403,22.36,-45.17639801
22.38,-44.79960066837812,22.38,-45.239012689999996
22.4,-44.790590157531554,22.400000000000002,-45.11378333
22.42,-44.781567506825795,22.419999999999998,-45.27032003
22.44,-44.77253277131062,22.44,-44.95724663
22.46,-44.763486006348685,22.46,-45.11378333
22.48,-44.754427267611916,22.48,-45.08247599
22.5,-44.74535661107548,22.5,-44.92593929
22.52,-44.736274093014075,22.52,-45.27032003
22.54,-44.727179769996795,22.54,-45.11378333
22.56,-44.718073698883174,22.56,-45.019861309999996
22.58,-44.70895593681762,22.580000000000002,-44.89463195
22.6,-44.69982654122573,22.599999999999998,-45.019861309999996
22.62,-44.690685569809645,22.62,-44.89463195
22.64,-44.68153308054305,22.64,-44.95724663
22.66,-44.67236913166768,22.66,-44.83201727
22.68,-44.66319378168815,22.68,-44.89463195
22.7,-44.65400708936777,22.700000000000003,-44.89463195
22.72,-44.64480911372472,22.72,-44.83201727
22.74,-44.63559991402694,22.740000000000002,-44.612869620000005
22.76,-44.62637954978841,22.76,-44.6754843
22.78,-44.61714808076523,22.779999999999998,-44.58156228
22.8,-44.60790556695049,22.8,-44.738098980000004
22.82,-44.59865206857087,22.82,-44.76940259
22.84,-44.58938764608236,22.84,-44.612869620000005
22.86,-44.58011236016593,22.86,-44.58156228
22.88,-44.57082627172379,22.880000000000003,-44.70679164
22.9,-44.561529441875294,22.9,-44.58156228
22.92,-44.55222193195267,22.92,-44.70679164
22.94,-44.54290380349731,22.94,-44.425025579999996
22.96,-44.53357511825568,22.96,-44.58156228
22.98,-44.52423593817575,22.98,-44.55025494
23.0,-44.514886325402514,23.0,-44.45633292
23.02,-44.50552634227505,23.02,-44.612869620000005
23.04,-44.496156051321535,23.04,-44.39371824
23.06,-44.4867755152565,23.060000000000002,-44.5189476
23.08,-44.47738479697655,23.08,-44.425025579999996
23.1,-44.46798395955658,23.1,-44.39371824
23.12,-44.458573066246444,23.12,-44.5189476
23.14,-44.44915218046732,23.14,-44.425025579999996
23.16,-44.439721365807415,23.16,-44.3624109
23.18,-44.43028068601892,23.18,-44.23718154
23.2,-44.42083020501455,23.2,-44.04933751
23.22,-44.41136998686342,23.22,-44.23718154
23.24,-44.40190009578804,23.24,-44.23718154
23.26,-44.39242059616059,23.259999999999998,-44.33110356
23.28,-44.38293155249944,23.28,-44.48764026
23.3,-44.373433029465744,23.299999999999997,-44.39371824
23.32,-44.36392509186045,23.32,-44.205874200000004
23.34,-44.35440780461981,23.34,-44.23718154
23.36,-44.34488123281325,23.36,-44.33110356
23.38,-44.335345441639404,23.38,-44.205874200000004
23.4,-44.32580049642287,23.400000000000002,-44.33110356
23.42,-44.31624646261103,23.419999999999998,-44.205874200000004
23.44,-44.30668340577061,23.44,-44.39371824
23.46,-44.297111391585034,23.46,-44.14325953
23.48,-44.28753048585018,23.479999999999997,-44.205874200000004
23.5,-44.27794075447237,23.5,-44.205874200000004
23.52,-44.26834226346436,23.52,-44.11195219
23.54,-44.25873507894296,23.54,-44.205874200000004
23.56,-44.24911926712478,23.56,-44.26848888
23.58,-44.23949489432461,23.580000000000002,-44.11195219
23.6,-44.22986202695144,23.599999999999998,-44.205874200000004
23.62,-44.220220731505535,23.62,-44.080644850000006
23.64,-44.2105710745755,23.64,-44.205874200000004
23.66,-44.2009131228359,23.66,-44.11195219
23.68,-44.19124694304328,23.68,-44.205874200000004
23.7,-44.18157260203405,23.700000000000003,-44.11195219
23.72,-44.17189016672113,23.72,-44.04933751
23.74,-44.16219970409132,23.74,-44.11195219
23.76,-44.15250128120242,23.76,-44.04933751
23.78,-44.14279496518036,23.779999999999998,-44.01803017
23.8,-44.13308082321642,23.8,-43.830186129999994
23.82,-44.12335892256429,23.82,-43.89280081
23.84,-44.11362933053768,23.84,-44.04933751
23.86,-44.10389211450716,23.86,-43.95541549
23.88,-44.09414734189782,23.880000000000003,-44.205874200000004
23.9,-44.08439508018638,23.9,-44.04933751
23.92,-44.0746353968985,23.92,-44.14325953
23.94,-44.064868359606336,23.94,-44.04933751
23.96,-44.055094035925705,23.96,-44.04933751
23.98,-44.045312493513435,23.98,-44.17456686
24.0,-44.03552380006526,24.0,-44.29979622
24.02,-44.02572802331268,24.02,-44.33110356
24.04,-44.01592523102077,24.04,-44.17456686
24.06,-44.006115490985636,24.060000000000002,-44.11195219
24.08,-43.99629887103181,24.08,-44.29979622
24.1,-43.98647543900982,24.1,-44.23718154
24.12,-43.97664526279381,24.12,-44.205874200000004
24.14,-43.96680841027914,24.14,-44.3624109
24.16,-43.95696494937967,24.16,-44.33110356
24.18,-43.947114948026055,24.18,-44.26848888
24.2,-43.93725847416265,24.2,-44.58156228
24.22,-43.92739559574544,24.22,-44.5189476
24.24,-43.91752638073983,24.240000000000002,-44.644176959999996
24.26,-43.90765089711847,24.259999999999998,-44.6754843
24.28,-43.897769212858336,24.28,-44.644176959999996
24.3,-43.8878813959392,24.3,-44.612869620000005
24.32,-43.877987514340916,24.32,-44.55025494
24.34,-43.868087636041636,24.34,-44.55025494
24.36,-43.85818182901501,24.360000000000003,-44.76940259
24.38,-43.848270161228484,24.38,-44.3624109
24.4,-43.8383527006409,24.400000000000002,-44.644176959999996
24.42,-43.828429515200625,24.419999999999998,-44.45633292
24.44,-43.818500672842916,24.439999999999998,-44.5189476
24.46,-43.80856624148838,24.46,-44.33110356
24.48,-43.79862628904043,24.479999999999997,-44.48764026
24.5,-43.78868088338375,24.5,-44.3624109
24.52,-43.77873009238128,24.52,-44.425025579999996
24.54,-43.768773983873686,24.54,-44.39371824
24.56,-43.75881262567553,24.56,-44.48764026
24.58,-43.748846085574954,24.580000000000002,-44.39371824
24.6,-43.738874431330615,24.599999999999998,-44.425025579999996
24.62,-43.72889773066983,24.62,-44.29979622
24.64,-43.718916051287565,24.64,-44.3624109
24.66,-43.70892946084321,24.66,-44.11195219
24.68,-43.69893802695937,24.68,-44.29979622
24.7,-43.68894181722008,24.7,-44.205874200000004
24.72,-43.67894089916861,24.72,-44.080644850000006
24.74,-43.66893534030562,24.74,-44.04933751
24.76,-43.658925208087695,24.76,-43.92410815
24.78,-43.64891056992492,24.779999999999998,-44.04933751
24.8,-43.63889149317971,24.8,-43.95541549
24.82,-43.62886804516465,24.82,-43.95541549
24.84,-43.618840293140565,24.84,-44.04933751
24.86,-43.6088083043153,24.86,-43.92410815
24.88,-43.598772145841494,24.880000000000003,-43.92410815
24.9,-43.58873188481512,24.9,-43.64234209
24.92,-43.57868758827367,24.92,-43.704956769999995
24.94,-43.56863932319446,24.94,-43.73626411
24.96,-43.55858715649306,24.959999999999997,-43.73626411
24.98,-43.548531155021394,24.98,-43.73626411
25.0,-43.538471385566496,25.0,-43.548420070000006
25.02,-43.528407914848614,25.02,-43.61103475
25.04,-43.518340809519415,25.04,-43.57972741
25.06,-43.50827013616076,25.060000000000002,-43.45449805
25.08,-43.49819596128309,25.08,-43.51711273
25.1,-43.488118351323564,25.1,-43.42319071
25.12,-43.47803737264475,25.12,-43.36057603
25.14,-43.467953091532976,25.14,-43.32926869
25.16,-43.45786557419713,25.16,-43.172731999999996
25.18,-43.44777488676654,25.18,-43.23534667
25.2,-43.437681095289875,25.2,-43.32926869
25.22,-43.42758426573381,25.22,-43.32926869
25.24,-43.417484463981296,25.240000000000002,-43.172731999999996
25.26,-43.40738175583026,25.259999999999998,-43.0161953
25.28,-43.397276206991805,25.28,-43.297961349999994
25.3,-43.38716788308956,25.3,-43.20403934
25.32,-43.37705684965742,25.32,-43.20403934
25.34,-43.366943172139045,25.34,-43.297961349999994
25.36,-43.356826915885094,25.360000000000003,-43.14142466
25.38,-43.346708146153745,25.38,-43.20403934
25.4,-43.33658692810796,25.4,-43.11011732
25.42,-43.32646332681422,25.42,-43.04750264
25.44,-43.31633740724199,25.439999999999998,-43.04750264
25.46,-43.306209234261885,25.46,-43.14142466
25.48,-43.29607887264423,25.48,-42.922277
25.5,-43.28594638705822,25.5,-42.953580620000004
25.52,-43.2758118420703,25.52,-42.98488796
25.54,-43.26567530214301,25.540000000000003,-42.76574031
25.56,-43.25553683163399,25.56,-42.922277
25.58,-43.24539649479432,25.580000000000002,-42.85966232
25.6,-43.23525435576782,25.6,-42.703125629999995
25.62,-43.225110478588974,25.62,-42.73443297
25.64,-43.21496492718295,25.64,-42.703125629999995
25.66,-43.20481776536347,25.659999999999997,-42.60920361
25.68,-43.194669056831955,25.68,-42.57789627
25.7,-43.18451886517663,25.7,-42.51528159
25.72,-43.17436725387084,25.72,-42.60920361
25.74,-43.16421428627244,25.74,-42.54658893
25.76,-43.1540600256224,25.76,-42.64051095
25.78,-43.143904535043745,25.779999999999998,-42.64051095
25.8,-43.13374787754056,25.8,-42.48397425
25.82,-43.12359011599678,25.82,-42.358744890000004
25.84,-43.113431313175354,25.84,-42.39005223
25.86,-43.10327153171683,25.86,-42.32743755
25.88,-43.093110834138386,25.880000000000003,-42.32743755
25.9,-43.08294928283341,25.9,-42.26482287
25.92,-43.07278694006969,25.919999999999998,-42.42135957
25.94,-43.06262386798862,25.94,-42.32743755
25.96,-43.052460128604494,25.959999999999997,-42.32743755
25.98,-43.042295783803226,25.98,-42.32743755
26.0,-43.032130895341666,26.0,-42.358744890000004
26.02,-43.02196552484607,26.02,-42.29613021
26.04,-43.011799733812,26.04,-42.29613021
26.06,-43.00163358360241,26.060000000000002,-42.358744890000004
26.08,-42.99146713544785,26.08,-42.20220819
26.1,-42.98130045044452,26.1,-42.26482287
26.12,-42.97113358955353,26.12,-42.26482287
26.14,-42.960966613600974,26.14,-42.23351553
26.16,-42.950799583275725,26.16,-42.26482287
26.18,-42.9406325591293,26.18,-42.20220819
26.2,-42.930465601574966,26.2,-42.39005223
26.22,-42.920298770886646,26.22,-42.358744890000004
26.24,-42.91013212719848,26.240000000000002,-42.26482287
26.26,-42.899965730503325,26.259999999999998,-42.29613021
26.28,-42.88979964065253,26.28,-42.358744890000004
26.3,-42.87963391735495,26.3,-42.48397425
26.32,-42.869468620176164,26.32,-42.358744890000004
26.34,-42.85930380853755,26.34,-42.48397425
26.36,-42.849139541715616,26.36,-42.48397425
26.38,-42.8389758788412,26.38,-42.358744890000004
26.4,-42.82881287889869,26.4,-42.358744890000004
26.42,-42.81865060072566,26.42,-42.23351553
26.44,-42.80848910301127,26.439999999999998,-42.26482287
26.46,-42.798328444296246,26.46,-42.26482287
26.48,-42.788168682972056,26.48,-42.26482287
26.5,-42.77800987728007,26.5,-42.13959351
26.52,-42.76785208531079,26.52,-42.32743755
26.54,-42.75769536500353,26.540000000000003,-42.170900849999995
26.56,-42.747539774144926,26.56,-42.13959351
26.58,-42.73738537036938,26.580000000000002,-42.26482287
26.6,-42.72723221115747,26.6,-42.32743755
26.62,-42.7170803538359,26.619999999999997,-42.10828617
26.64,-42.706929855576234,26.64,-42.26482287
26.66,-42.69678077339502,26.66,-42.170900849999995
26.68,-42.6866331641525,26.68,-42.26482287
26.7,-42.67648708455248,26.7,-42.20220819
26.72,-42.66634259114109,26.720000000000002,-42.10828617
26.74,-42.65619974030723,26.74,-42.10828617
26.76,-42.64605858828098,26.76,-41.95174947
26.78,-42.63591919113314,26.78,-42.13959351
26.8,-42.625781604775355,26.8,-42.01436415
26.82,-42.61564588495894,26.82,-42.04567149
26.84,-42.60551208727445,26.840000000000003,-41.88913479
26.86,-42.59538026715107,26.86,-42.04567149
26.88,-42.58525047985633,26.88,-41.95174947
26.9,-42.57512278049545,26.9,-41.95174947
26.92,-42.56499722401067,26.919999999999998,-42.01436415
26.94,-42.55487386518077,26.94,-41.98305681
26.96,-42.5447527586209,26.959999999999997,-41.95174947
26.98,-42.53463395878164,26.98,-41.79521278
27.0,-42.52451751994856,27.0,-41.85782745
27.02,-42.51440349624225,27.02,-41.88913479
27.04,-42.504291941617296,27.04,-41.76390544
27.06,-42.494182909862005,27.060000000000002,-41.76390544
27.08,-42.48407645459774,27.08,-41.76390544
27.1,-42.47397262927906,27.1,-41.79521278
27.12,-42.46387148719272,27.12,-41.79521278
27.14,-42.45377308145716,27.139999999999997,-41.76390544
27.16,-42.44367746502273,27.16,-41.76390544
27.18,-42.43358469067063,27.18,-41.76390544
27.2,-42.42349481101276,27.2,-41.76390544
27.22,-42.413407878491384,27.22,-41.7325981
27.24,-42.403323945378574,27.240000000000002,-41.7325981
27.26,-42.393243063775984,27.259999999999998,-41.76390544
27.28,-42.38316528561428,27.28,-41.76390544
27.3,-42.37309066265304,27.3,-41.92044213
27.32,-42.36301924647999,27.32,-41.76390544
27.34,-42.35295108851115,27.34,-41.76390544
27.36,-42.34288623998985,27.36,-41.7325981
27.38,-42.332824751987246,27.38,-41.79521278
27.4,-42.322766675400956,27.4,-41.70129076
27.42,-42.31271206095563,27.42,-41.85782745
27.44,-42.302660959202186,27.439999999999998,-41.88913479
27.46,-42.29261342051744,27.46,-41.7325981
27.48,-42.28256949510414,27.48,-41.92044213
27.5,-42.272529232990294,27.5,-41.85782745
27.52,-42.262492684029084,27.52,-42.01436415
27.54,-42.25245989789856,27.540000000000003,-41.7325981
27.56,-42.242430924101185,27.56,-41.85782745
27.58,-42.232405811964114,27.58,-41.826520120000005
27.6,-42.22238461063792,27.6,-41.79521278
27.62,-42.21236736909741,27.619999999999997,-41.638676079999996
27.64,-42.20235413614064,27.64,-41.826520120000005
27.66,-42.19234496038926,27.66,-41.826520120000005
27.68,-42.18233989028745,27.68,-41.76390544
27.7,-42.17233897410243,27.7,-41.85782745
27.72,-42.16234225992416,27.720000000000002,-41.638676079999996
27.74,-42.15234979566462,27.74,-41.76390544
27.76,-42.14236162905799,27.76,-41.70129076
27.78,-42.13237780766049,27.78,-41.5760614
27.8,-42.12239837884998,27.8,-41.7325981
27.82,-42.112423389825736,27.82,-41.60736874
27.84,-42.10245288760835,27.84,-41.60736874
27.86,-42.0924869190399,27.86,-41.638676079999996
27.88,-42.08252553078297,27.88,-41.66998342
27.9,-42.07256876932105,27.900000000000002,-41.7325981
27.92,-42.06261668095841,27.919999999999998,-41.7325981
27.94,-42.0526693118198,27.94,-41.70129076
27.96,-42.04272670784998,27.96,-41.5760614
27.98,-42.03278891481425,27.98,-41.66998342
28.0,-42.022855978297585,28.0,-41.5760614
28.02,-42.01292794370484,28.020000000000003,-41.7325981
28.04,-42.003004856261285,28.04,-41.60736874
28.06,-41.99308676101087,28.060000000000002,-41.638676079999996
28.08,-41.98317370281741,28.080000000000002,-41.419524700000004
28.1,-41.973265726364346,28.099999999999998,-41.7325981
28.12,-41.96336287615442,28.12,-41.5760614
28.14,-41.9534651965089,28.139999999999997,-41.66998342
28.16,-41.94357273156906,28.16,-41.7325981
28.18,-41.93368552529442,28.18,-41.54475406
28.2,-41.92380362146368,28.2,-41.419524700000004
28.22,-41.91392706367442,28.22,-41.35691002
28.24,-41.90405589534289,28.240000000000002,-41.20037332
28.26,-41.89419015970411,28.259999999999998,-41.45083204
28.28,-41.88432989981145,28.28,-41.325602679999996
28.3,-41.87447515853732,28.3,-41.294295340000005
28.32,-41.864625978571965,28.32,-41.35691002
28.34,-41.854782402424505,28.34,-41.16906598
28.36,-41.84494447242257,28.36,-41.419524700000004
28.38,-41.83511223071157,28.38,-41.48213938
28.4,-41.825285719255945,28.4,-41.294295340000005
28.42,-41.815464979838154,28.42,-41.35691002
28.44,-41.80565005405852,28.439999999999998,-41.294295340000005
28.46,-41.79584098333625,28.46,-41.35691002
28.48,-41.78603780890852,28.48,-41.48213938
28.5,-41.7762405718306,28.5,-41.38821736
28.52,-41.76644931297618,28.52,-41.38821736
28.54,-41.756664073037044,28.54,-41.35691002
28.56,-41.74688489252317,28.56,-41.419524700000004
28.58,-41.73711181176303,28.58,-41.38821736
28.6,-41.72734487090305,28.6,-41.35691002
28.62,-41.71758410990809,28.619999999999997,-41.325602679999996
28.64,-41.707829568561166,28.64,-41.54475406
28.66,-41.69808128646365,28.66,-41.54475406
28.68,-41.68833930303536,28.68,-41.5760614
28.7,-41.67860365751439,28.7,-41.5760614
28.72,-41.66887438895738,28.720000000000002,-41.638676079999996
28.74,-41.659151536239236,28.74,-41.638676079999996
28.76,-41.64943513805356,28.76,-41.638676079999996
28.78,-41.63972523291237,28.78,-41.79521278
28.8,-41.63002185914645,28.799999999999997,-41.76390544
28.82,-41.62032505490531,28.82,-41.54475406
28.84,-41.61063485815721,28.84,-41.638676079999996
28.86,-41.60095130668897,28.86,-41.66998342
28.88,-41.591274438106566,28.88,-41.70129076
28.9,-41.581604289834885,28.900000000000002,-41.66998342
28.92,-41.57194089911802,28.919999999999998,-41.826520120000005
28.94,-41.562284303019155,28.94,-41.76390544
28.96,-41.55263453842049,28.96,-41.85782745
28.98,-41.54299164202395,28.98,-41.76390544
29.0,-41.533355650350515,29.0,-41.92044213
29.02,-41.523726599740925,29.020000000000003,-41.76390544
29.04,-41.51410452635564,29.04,-41.826520120000005
29.06,-41.5044894661748,29.06,-41.92044213
29.08,-41.494881454998406,29.080000000000002,-41.88913479
29.1,-41.48528052844641,29.099999999999998,-41.95174947
29.12,-41.47568672195884,29.12,-41.92044213
29.14,-41.466100070796344,29.14,-41.95174947
29.16,-41.456520610039476,29.16,-41.826520120000005
29.18,-41.44694837458961,29.18,-41.79521278
29.2,-41.437383399168496,29.200000000000003,-42.04567149
29.22,-41.427825718319085,29.22,-42.07697883
29.24,-41.41827536640487,29.240000000000002,-41.95174947
29.26,-41.40873237761046,29.26,-41.95174947
29.28,-41.399196785942124,29.28,-41.95174947
29.3,-41.389668625227,29.3,-42.07697883
29.32,-41.38014792911399,29.32,-42.10828617
29.34,-41.37063473107385,29.34,-42.07697883
29.36,-41.36112906439881,29.36,-42.13959351
29.38,-41.35163096220366,29.38,-42.170900849999995
29.4,-41.342140457425145,29.4,-41.98305681
29.42,-41.33265758282219,29.42,-42.04567149
29.44,-41.32318237097671,29.439999999999998,-41.98305681
29.46,-41.31371485429317,29.46,-42.01436415
29.48,-41.30425506499897,29.48,-42.01436415
29.5,-41.29480303514465,29.5,-42.01436415
29.52,-41.28535879660414,29.52,-42.07697883
29.54,-41.275922381074835,29.54,-41.826520120000005
29.56,-41.266493820077855,29.56,-42.01436415
29.58,-41.25707314495817,29.58,-42.04567149
29.6,-41.2476603868851,29.6,-42.04567149
29.62,-41.23825557685201,29.619999999999997,-42.01436415
29.64,-41.22885874567693,29.64,-42.04567149
29.66,-41.21946992400275,29.66,-42.170900849999995
29.68,-41.21008914229721,29.68,-42.07697883
29.7,-41.20071643085318,29.7,-42.23351553
29.72,-41.191351819789176,29.720000000000002,-42.26482287
29.74,-41.18199533904907,29.74,-42.07697883
29.76,-41.172647018402856,29.759999999999998,-42.10828617
29.78,-41.16330688744647,29.78,-42.20220819
29.8,-41.153974975602196,29.799999999999997,-42.29613021
29.82,-41.14465131211905,29.82,-42.13959351
29.84,-41.13533592607253,29.84,-42.20220819
29.86,-41.12602884636557,29.86,-42.20220819
29.88,-41.11673010172818,29.88,-42.358744890000004
29.9,-41.10743972071775,29.900000000000002,-42.26482287
29.92,-41.09815773172012,29.919999999999998,-42.20220819
29.94,-41.08888416294816,29.94,-42.10828617
29.96,-41.079619042444065,29.96,-42.13959351
29.98,-41.07036239807779,29.98,-42.170900849999995
30.0,-41.061114257548795,30.0,-42.04567149
