ts,u_predict,t_,V
4.98,-28.85730342157853,4.98,-28.70877273
5.0,-28.771275283082993,5.0,-28.677465390000002
5.02,-28.685855344802157,5.02,-28.58354338
5.04,-28.600993805993177,5.04,-28.58354338
5.06,-28.516629210079707,5.06,-28.364392
5.08,-28.432686364404383,5.08,-28.364392
5.1,-28.349073826927317,5.1000000000000005,-28.27046998
5.12,-28.26568088359476,5.12,-27.92608924
5.14,-28.182373930242427,5.140000000000001,-27.86347456
5.16,-28.098992163353465,5.159999999999999,-27.73824707
5.18,-28.015342475739224,5.18,-27.644325050000003
5.2,-27.931193447767846,5.2,-27.76955441
5.22,-27.846268324399922,5.22,-27.48778835
5.24,-27.760236876306912,5.24,-27.42517367
5.26,-27.67270606447142,5.26,-27.644325050000003
5.28,-27.58320946843167,5.279999999999999,-27.393866329999998
5.3,-27.491195507570687,5.3,-27.36255899
5.32,-27.396014593969518,5.32,-27.29994431
5.34,-27.296905518289456,5.34,-27.26863697
5.36,-27.1929816023217,5.36,-27.08079293
5.38,-27.083217466976656,5.380000000000001,-26.7677214
5.4,-26.96643766752232,5.3999999999999995,-26.673799380000002
5.42,-26.841308920467036,5.42,-26.57987736
5.44,-26.70633811996216,5.44,-26.70510672
5.46,-26.559878649767278,5.46,-26.48595534
5.48,-26.400147299207994,5.48,-26.57987736
5.5,-26.22525275996876,5.5,-26.23549663
5.52,-26.033233154708846,5.52,-26.047652590000002
5.54,-25.82209270631717,5.54,-25.76588839
5.56,-25.58981433665638,5.56,-25.73458105
5.58,-25.33430347405983,5.58,-25.546737020000002
5.6,-25.053187930418865,5.6000000000000005,-25.20235628
5.62,-24.74336359953272,5.62,-24.63882603
5.64,-24.400151094287985,5.64,-24.63882603
5.66,-24.015947953715617,5.66,-24.0126811
5.68,-23.578380145610872,5.68,-23.57437834
5.7,-23.068236730100175,5.7,-23.10477011
5.72,-22.45792157842319,5.720000000000001,-22.22816646
5.74,-21.71160321166642,5.74,-21.53940499
5.76,-20.788076376260868,5.76,-20.7880307
5.78,-19.644793257026393,5.78,-19.817505030000003
5.8,-18.23099841864412,5.8,-18.34606379
5.82,-16.422088469254405,5.82,-16.561549160000002
5.84,-13.747760113374248,5.84,-13.58735748
5.86,-8.638765765490632,5.86,-8.265120909
5.88,2.2099904110517414,5.88,1.471441938
5.9,20.649622220847156,5.8999999999999995,20.349729810000003
5.92,41.675702106564515,5.92,44.86332461
5.94,55.46390224006341,5.94,54.505966599999994
5.96,56.636881224808576,5.96,54.25550789
5.98,48.40394366288452,5.98,49.528110770000005
6.0,37.88633915797789,6.0,41.106451299999996
6.02,29.50112302342574,6.02,30.99420294
6.04,23.426142265955466,6.04,22.07162976
6.06,18.052096686260775,6.0600000000000005,15.184029010000001
6.08,11.957329584431939,6.08,9.736563079
6.1,4.52240100188407,6.1000000000000005,4.038638435
6.12,-4.102801795566769,6.119999999999999,-1.753207413
6.14,-13.343559501821751,6.14,-8.985187858
6.16,-22.548064273406148,6.16,-18.471293149999997
6.18,-31.148200898334316,6.18,-29.77321856
6.2,-38.73118604264345,6.2,-40.35507888
6.22,-45.09154753647636,6.220000000000001,-48.55758324
6.24,-50.22087071213988,6.239999999999999,-54.19289321
6.26,-54.23910847931942,6.26,-57.5427711
6.28,-57.319856228352585,6.28,-59.64035913
6.3,-59.64083412106269,6.3,-60.9552674
6.32,-61.36042992488624,6.32,-61.86317652
6.34,-62.610544152812814,6.340000000000001,-62.3954013
6.36,-63.49723349949897,6.359999999999999,-62.92762607000001
6.38,-64.10423149923986,6.38,-63.146777449999995
6.4,-64.49703163906509,6.4,-63.02154809
6.42,-64.72662123786623,6.42,-63.49115818999999
6.44,-64.83260062616449,6.44,-63.33462149
6.46,-64.8456839704312,6.46,-63.522465530000005
6.48,-64.78966609502032,6.4799999999999995,-63.36592883
6.5,-64.68295624885093,6.5,-63.36592883
6.52,-64.53977057265288,6.52,-63.27200681
6.54,-64.37105895080194,6.54,-63.20939213
6.56,-64.1852260958837,6.5600000000000005,-63.115470110000004
6.58,-63.98869331802667,6.58,-62.99024075
6.6,-63.786336778496384,6.6,-62.89631873
6.62,-63.581829783212676,6.62,-62.77108938000001
6.64,-63.37791036079256,6.64,-62.80239671
6.66,-63.17659055033243,6.66,-62.739782039999994
6.68,-62.97932013761022,6.680000000000001,-62.64586002
6.7,-62.787114748165656,6.7,-62.52063066000001
6.72,-62.600656023761694,6.72,-62.36409396
6.74,-62.42036991963902,6.739999999999999,-62.2388646
6.76,-62.246487847661335,6.76,-62.14494258
6.78,-62.07909436780145,6.78,-62.082327899999996
6.8,-61.91816433155173,6.8,-61.80056185
6.82,-61.76359175566265,6.82,-61.9257912
6.84,-61.61521221466082,6.84,-61.86317652
6.86,-61.47282015626765,6.859999999999999,-61.73794717
6.88,-61.336182242144965,6.88,-61.55010313
6.9,-61.205047579469145,6.9,-61.39356643
6.92,-61.07915552272615,6.92,-61.45618111
6.94,-60.95824157891561,6.94,-61.29964441
6.96,-60.8420418344834,6.96,-61.01788208
6.98,-60.73029623206424,6.9799999999999995,-61.14311144
7.0,-60.6227509542335,7.0,-60.98657474
7.02,-60.51916011579571,7.0200000000000005,-60.9552674
7.04,-60.41928692242181,7.04,-60.9552674
7.06,-60.32290441911736,7.0600000000000005,-60.736116020000004
7.08,-60.229795925070995,7.08,-60.70480868
7.1,-60.13975523028251,7.1,-60.45434996
7.12,-60.0525866127882,7.12,-60.4856573
7.14,-59.968104722290555,7.14,-60.45434996
7.16,-59.88613436579772,7.16,-60.235198589999996
7.18,-59.806510222894154,7.180000000000001,-60.235198589999996
7.2,-59.729076511994954,7.199999999999999,-60.14127657
7.22,-59.65368662404324,7.22,-60.203891250000005
7.24,-59.58020273627093,7.24,-59.89081785
7.26,-59.508495415654586,7.26,-59.85951051
7.28,-59.43844321935081,7.28,-59.828203169999995
7.3,-59.36993229758098,7.300000000000001,-59.73428115
7.32,-59.30285600300737,7.32,-59.702973809999996
7.34,-59.237114509548,7.34,-59.54643711
7.36,-59.17261444271407,7.359999999999999,-59.32728946
7.38,-59.10926852289983,7.38,-59.54643711
7.4,-59.04699522254533,7.4,-59.60905179
7.42,-58.98571843770029,7.42,-59.13944542
7.44,-58.925367174221954,7.4399999999999995,-59.076830740000005
7.46,-58.86587524861975,7.46,-59.04552341
7.48,-58.80718100338655,7.4799999999999995,-58.98290873
7.5,-58.749227036536105,7.5,-58.85767937
7.52,-58.691959944975444,7.52,-58.88898671
7.54,-58.635330081284714,7.540000000000001,-58.669835330000005
7.56,-58.57929132342267,7.5600000000000005,-58.63852799
7.58,-58.52380085686277,7.579999999999999,-58.57591331
7.6,-58.46881896864229,7.6000000000000005,-58.63852799
7.62,-58.41430885280359,7.62,-58.48199129
7.64,-58.36023642671159,7.64,-58.41937661
7.66,-58.30657015773266,7.660000000000001,-58.45068395
7.68,-58.253280899776875,7.68,-58.35676193
7.7,-58.20034173921528,7.699999999999999,-58.32545459
7.72,-58.1477278496991,7.720000000000001,-58.294147249999995
7.74,-58.09541635542927,7.74,-58.168917889999996
